Time,Sex,AgeGrpStart,mx,,,
2012,Female,35,0.00653,,,
2012,Female,36,0.00675,,,
2012,Female,37,0.00699,,,
2012,Female,38,0.00725,,,
2012,Female,39,0.00750,,,
2012,Female,40,0.00776,,,
2012,Female,41,0.00798,,,
2012,Female,42,0.00819,,,
2012,Female,43,0.00839,,,
2012,Female,44,0.00860,,,
2012,Female,45,0.00884,,,
2012,Female,46,0.00911,,,
2012,Female,47,0.00944,,,
2012,Female,48,0.00986,,,
2012,Female,49,0.01035,,,
2012,Female,50,0.01094,,,
2012,Female,51,0.01152,,,
2012,Female,52,0.01220,,,
2012,Female,53,0.01286,,,
2012,Female,54,0.01358,,,
2012,Female,55,0.01435,,,
2012,Female,56,0.01519,,,
2012,Female,57,0.01612,,,
2012,Female,58,0.01725,,,
2012,Female,59,0.01852,,,
2012,Female,60,0.02006,,,
2012,Female,61,0.02166,,,
2012,Female,62,0.02357,,,
2012,Female,63,0.02561,,,
2012,Female,64,0.02785,,,
2012,Female,65,0.03035,,,
2012,Female,66,0.03287,,,
2012,Female,67,0.03570,,,
2012,Female,68,0.03889,,,
2012,Female,69,0.04238,,,
2012,Female,70,0.04649,,,
2012,Female,71,0.05054,,,
2012,Female,72,0.05539,,,
2012,Female,73,0.06035,,,
2012,Female,74,0.06578,,,
2012,Female,75,0.07167,,,
2012,Female,76,0.07786,,,
2012,Female,77,0.08458,,,
2012,Female,78,0.09223,,,
2012,Female,79,0.09998,,,
2012,Female,80,0.10871,,,
2012,Female,81,0.11730,,,
2012,Female,82,0.12796,,,
2012,Female,83,0.13830,,,
2012,Female,84,0.14951,,,
2012,Female,85,0.16089,,,
2012,Female,86,0.17318,,,
2012,Female,87,0.18616,,,
2012,Female,88,0.20035,,,
2012,Female,89,0.21468,,,
2012,Female,90,0.23166,,,
2012,Female,91,0.24555,,,
2012,Female,92,0.26359,,,
2012,Female,93,0.28153,,,
2012,Female,94,0.30106,,,
2012,Female,95,0.31866,,,
2012,Female,96,0.33712,,,
2012,Female,97,0.35618,,,
2012,Female,98,0.37534,,,
2012,Female,99,0.39835,,,
2012,Female,100,0.44902,,,
2013,Female,0,0.05881,,,
2013,Female,1,0.01043,,,
2013,Female,2,0.00825,,,
2013,Female,3,0.00688,,,
2013,Female,4,0.00588,,,
2013,Female,5,0.00509,,,
2013,Female,6,0.00441,,,
2013,Female,7,0.00379,,,
2013,Female,8,0.00322,,,
2013,Female,9,0.00276,,,
2013,Female,10,0.00242,,,
2013,Female,11,0.00219,,,
2013,Female,12,0.00209,,,
2013,Female,13,0.00210,,,
2013,Female,14,0.00219,,,
2013,Female,15,0.00237,,,
2013,Female,16,0.00259,,,
2013,Female,17,0.00281,,,
2013,Female,18,0.00303,,,
2013,Female,19,0.00321,,,
2013,Female,20,0.00336,,,
2013,Female,21,0.00348,,,
2013,Female,22,0.00362,,,
2013,Female,23,0.00378,,,
2013,Female,24,0.00396,,,
2013,Female,25,0.00417,,,
2013,Female,26,0.00440,,,
2013,Female,27,0.00463,,,
2013,Female,28,0.00484,,,
2013,Female,29,0.00505,,,
2013,Female,30,0.00524,,,
2013,Female,31,0.00539,,,
2013,Female,32,0.00558,,,
2013,Female,33,0.00576,,,
2013,Female,34,0.00596,,,
2013,Female,35,0.00618,,,
2013,Female,36,0.00640,,,
2013,Female,37,0.00664,,,
2013,Female,38,0.00690,,,
2013,Female,39,0.00716,,,
2013,Female,40,0.00744,,,
2013,Female,41,0.00767,,,
2013,Female,42,0.00790,,,
2013,Female,43,0.00810,,,
2013,Female,44,0.00831,,,
2013,Female,45,0.00855,,,
2013,Female,46,0.00880,,,
2013,Female,47,0.00913,,,
2013,Female,48,0.00954,,,
2013,Female,49,0.01003,,,
2013,Female,50,0.01062,,,
2013,Female,51,0.01119,,,
2013,Female,52,0.01188,,,
2013,Female,53,0.01253,,,
2013,Female,54,0.01325,,,
2013,Female,55,0.01401,,,
2013,Female,56,0.01485,,,
2013,Female,57,0.01578,,,
2013,Female,58,0.01688,,,
2013,Female,59,0.01814,,,
2013,Female,60,0.01966,,,
2013,Female,61,0.02123,,,
2013,Female,62,0.02311,,,
2013,Female,63,0.02511,,,
2013,Female,64,0.02731,,,
2013,Female,65,0.02976,,,
2013,Female,66,0.03226,,,
2013,Female,67,0.03509,,,
2013,Female,68,0.03829,,,
2013,Female,69,0.04179,,,
2013,Female,70,0.04591,,,
2013,Female,71,0.04995,,,
2013,Female,72,0.05478,,,
2013,Female,73,0.05968,,,
2013,Female,74,0.06502,,,
2013,Female,75,0.07084,,,
2013,Female,76,0.07700,,,
2013,Female,77,0.08371,,,
2013,Female,78,0.09139,,,
2013,Female,79,0.09925,,,
2013,Female,80,0.10813,,,
2013,Female,81,0.11683,,,
2013,Female,82,0.12759,,,
2013,Female,83,0.13803,,,
2013,Female,84,0.14921,,,
2013,Female,85,0.16040,,,
2013,Female,86,0.17228,,,
2013,Female,87,0.18481,,,
2013,Female,88,0.19872,,,
2013,Female,89,0.21298,,,
2013,Female,90,0.23008,,,
2013,Female,91,0.24442,,,
2013,Female,92,0.26277,,,
2013,Female,93,0.28072,,,
2013,Female,94,0.30007,,,
2013,Female,95,0.31739,,,
2013,Female,96,0.33542,,,
2013,Female,97,0.35350,,,
2013,Female,98,0.37192,,,
2013,Female,99,0.39395,,,
2013,Female,100,0.44535,,,
2014,Female,0,0.05719,,,
2014,Female,1,0.00997,,,
2014,Female,2,0.00792,,,
2014,Female,3,0.00665,,,
2014,Female,4,0.00571,,,
2014,Female,5,0.00496,,,
2014,Female,6,0.00431,,,
2014,Female,7,0.00371,,,
2014,Female,8,0.00316,,,
2014,Female,9,0.00270,,,
2014,Female,10,0.00236,,,
2014,Female,11,0.00214,,,
2014,Female,12,0.00204,,,
2014,Female,13,0.00205,,,
2014,Female,14,0.00214,,,
2014,Female,15,0.00232,,,
2014,Female,16,0.00253,,,
2014,Female,17,0.00275,,,
2014,Female,18,0.00296,,,
2014,Female,19,0.00313,,,
2014,Female,20,0.00327,,,
2014,Female,21,0.00338,,,
2014,Female,22,0.00350,,,
2014,Female,23,0.00364,,,
2014,Female,24,0.00381,,,
2014,Female,25,0.00399,,,
2014,Female,26,0.00420,,,
2014,Female,27,0.00442,,,
2014,Female,28,0.00462,,,
2014,Female,29,0.00483,,,
2014,Female,30,0.00502,,,
2014,Female,31,0.00517,,,
2014,Female,32,0.00535,,,
2014,Female,33,0.00552,,,
2014,Female,34,0.00571,,,
2014,Female,35,0.00592,,,
2014,Female,36,0.00614,,,
2014,Female,37,0.00637,,,
2014,Female,38,0.00663,,,
2014,Female,39,0.00689,,,
2014,Female,40,0.00716,,,
2014,Female,41,0.00740,,,
2014,Female,42,0.00764,,,
2014,Female,43,0.00784,,,
2014,Female,44,0.00805,,,
2014,Female,45,0.00829,,,
2014,Female,46,0.00854,,,
2014,Female,47,0.00886,,,
2014,Female,48,0.00927,,,
2014,Female,49,0.00975,,,
2014,Female,50,0.01033,,,
2014,Female,51,0.01090,,,
2014,Female,52,0.01158,,,
2014,Female,53,0.01223,,,
2014,Female,54,0.01293,,,
2014,Female,55,0.01368,,,
2014,Female,56,0.01451,,,
2014,Female,57,0.01545,,,
2014,Female,58,0.01655,,,
2014,Female,59,0.01781,,,
2014,Female,60,0.01933,,,
2014,Female,61,0.02089,,,
2014,Female,62,0.02276,,,
2014,Female,63,0.02474,,,
2014,Female,64,0.02690,,,
2014,Female,65,0.02929,,,
2014,Female,66,0.03175,,,
2014,Female,67,0.03457,,,
2014,Female,68,0.03775,,,
2014,Female,69,0.04123,,,
2014,Female,70,0.04535,,,
2014,Female,71,0.04938,,,
2014,Female,72,0.05418,,,
2014,Female,73,0.05906,,,
2014,Female,74,0.06435,,,
2014,Female,75,0.07011,,,
2014,Female,76,0.07623,,,
2014,Female,77,0.08292,,,
2014,Female,78,0.09060,,,
2014,Female,79,0.09847,,,
2014,Female,80,0.10737,,,
2014,Female,81,0.11605,,,
2014,Female,82,0.12670,,,
2014,Female,83,0.13701,,,
2014,Female,84,0.14804,,,
2014,Female,85,0.15899,,,
2014,Female,86,0.17051,,,
2014,Female,87,0.18246,,,
2014,Female,88,0.19572,,,
2014,Female,89,0.20949,,,
2014,Female,90,0.22613,,,
2014,Female,91,0.24021,,,
2014,Female,92,0.25831,,,
2014,Female,93,0.27578,,,
2014,Female,94,0.29421,,,
2014,Female,95,0.31075,,,
2014,Female,96,0.32785,,,
2014,Female,97,0.34484,,,
2014,Female,98,0.36178,,,
2014,Female,99,0.38309,,,
2014,Female,100,0.43525,,,
2015,Female,0,0.05563,,,
2015,Female,1,0.00949,,,
2015,Female,2,0.00759,,,
2015,Female,3,0.00642,,,
2015,Female,4,0.00556,,,
2015,Female,5,0.00486,,,
2015,Female,6,0.00424,,,
2015,Female,7,0.00365,,,
2015,Female,8,0.00310,,,
2015,Female,9,0.00265,,,
2015,Female,10,0.00231,,,
2015,Female,11,0.00209,,,
2015,Female,12,0.00199,,,
2015,Female,13,0.00200,,,
2015,Female,14,0.00210,,,
2015,Female,15,0.00227,,,
2015,Female,16,0.00247,,,
2015,Female,17,0.00269,,,
2015,Female,18,0.00290,,,
2015,Female,19,0.00306,,,
2015,Female,20,0.00319,,,
2015,Female,21,0.00330,,,
2015,Female,22,0.00341,,,
2015,Female,23,0.00354,,,
2015,Female,24,0.00369,,,
2015,Female,25,0.00387,,,
2015,Female,26,0.00407,,,
2015,Female,27,0.00426,,,
2015,Female,28,0.00445,,,
2015,Female,29,0.00464,,,
2015,Female,30,0.00482,,,
2015,Female,31,0.00498,,,
2015,Female,32,0.00516,,,
2015,Female,33,0.00532,,,
2015,Female,34,0.00551,,,
2015,Female,35,0.00572,,,
2015,Female,36,0.00594,,,
2015,Female,37,0.00617,,,
2015,Female,38,0.00643,,,
2015,Female,39,0.00669,,,
2015,Female,40,0.00696,,,
2015,Female,41,0.00719,,,
2015,Female,42,0.00743,,,
2015,Female,43,0.00764,,,
2015,Female,44,0.00784,,,
2015,Female,45,0.00807,,,
2015,Female,46,0.00832,,,
2015,Female,47,0.00864,,,
2015,Female,48,0.00906,,,
2015,Female,49,0.00955,,,
2015,Female,50,0.01013,,,
2015,Female,51,0.01070,,,
2015,Female,52,0.01138,,,
2015,Female,53,0.01202,,,
2015,Female,54,0.01271,,,
2015,Female,55,0.01343,,,
2015,Female,56,0.01425,,,
2015,Female,57,0.01517,,,
2015,Female,58,0.01628,,,
2015,Female,59,0.01753,,,
2015,Female,60,0.01904,,,
2015,Female,61,0.02060,,,
2015,Female,62,0.02246,,,
2015,Female,63,0.02442,,,
2015,Female,64,0.02656,,,
2015,Female,65,0.02891,,,
2015,Female,66,0.03131,,,
2015,Female,67,0.03411,,,
2015,Female,68,0.03730,,,
2015,Female,69,0.04080,,,
2015,Female,70,0.04494,,,
2015,Female,71,0.04899,,,
2015,Female,72,0.05380,,,
2015,Female,73,0.05865,,,
2015,Female,74,0.06388,,,
2015,Female,75,0.06956,,,
2015,Female,76,0.07559,,,
2015,Female,77,0.08225,,,
2015,Female,78,0.08997,,,
2015,Female,79,0.09794,,,
2015,Female,80,0.10699,,,
2015,Female,81,0.11587,,,
2015,Female,82,0.12670,,,
2015,Female,83,0.13710,,,
2015,Female,84,0.14817,,,
2015,Female,85,0.15912,,,
2015,Female,86,0.17053,,,
2015,Female,87,0.18225,,,
2015,Female,88,0.19510,,,
2015,Female,89,0.20846,,,
2015,Female,90,0.22492,,,
2015,Female,91,0.23912,,,
2015,Female,92,0.25751,,,
2015,Female,93,0.27551,,,
2015,Female,94,0.29430,,,
2015,Female,95,0.31063,,,
2015,Female,96,0.32743,,,
2015,Female,97,0.34385,,,
2015,Female,98,0.36010,,,
2015,Female,99,0.38006,,,
2015,Female,100,0.43218,,,
2016,Female,0,0.05405,,,
2016,Female,1,0.00906,,,
2016,Female,2,0.00728,,,
2016,Female,3,0.00618,,,
2016,Female,4,0.00538,,,
2016,Female,5,0.00472,,,
2016,Female,6,0.00413,,,
2016,Female,7,0.00356,,,
2016,Female,8,0.00303,,,
2016,Female,9,0.00258,,,
2016,Female,10,0.00224,,,
2016,Female,11,0.00203,,,
2016,Female,12,0.00193,,,
2016,Female,13,0.00194,,,
2016,Female,14,0.00204,,,
2016,Female,15,0.00220,,,
2016,Female,16,0.00241,,,
2016,Female,17,0.00262,,,
2016,Female,18,0.00282,,,
2016,Female,19,0.00298,,,
2016,Female,20,0.00310,,,
2016,Female,21,0.00320,,,
2016,Female,22,0.00331,,,
2016,Female,23,0.00343,,,
2016,Female,24,0.00357,,,
2016,Female,25,0.00374,,,
2016,Female,26,0.00392,,,
2016,Female,27,0.00411,,,
2016,Female,28,0.00428,,,
2016,Female,29,0.00446,,,
2016,Female,30,0.00463,,,
2016,Female,31,0.00478,,,
2016,Female,32,0.00496,,,
2016,Female,33,0.00513,,,
2016,Female,34,0.00530,,,
2016,Female,35,0.00551,,,
2016,Female,36,0.00572,,,
2016,Female,37,0.00596,,,
2016,Female,38,0.00622,,,
2016,Female,39,0.00648,,,
2016,Female,40,0.00675,,,
2016,Female,41,0.00698,,,
2016,Female,42,0.00723,,,
2016,Female,43,0.00743,,,
2016,Female,44,0.00763,,,
2016,Female,45,0.00785,,,
2016,Female,46,0.00809,,,
2016,Female,47,0.00841,,,
2016,Female,48,0.00881,,,
2016,Female,49,0.00929,,,
2016,Female,50,0.00988,,,
2016,Female,51,0.01045,,,
2016,Female,52,0.01112,,,
2016,Female,53,0.01176,,,
2016,Female,54,0.01243,,,
2016,Female,55,0.01314,,,
2016,Female,56,0.01394,,,
2016,Female,57,0.01483,,,
2016,Female,58,0.01593,,,
2016,Female,59,0.01717,,,
2016,Female,60,0.01867,,,
2016,Female,61,0.02021,,,
2016,Female,62,0.02205,,,
2016,Female,63,0.02398,,,
2016,Female,64,0.02610,,,
2016,Female,65,0.02845,,,
2016,Female,66,0.03080,,,
2016,Female,67,0.03352,,,
2016,Female,68,0.03667,,,
2016,Female,69,0.04012,,,
2016,Female,70,0.04421,,,
2016,Female,71,0.04822,,,
2016,Female,72,0.05302,,,
2016,Female,73,0.05788,,,
2016,Female,74,0.06314,,,
2016,Female,75,0.06883,,,
2016,Female,76,0.07484,,,
2016,Female,77,0.08143,,,
2016,Female,78,0.08905,,,
2016,Female,79,0.09689,,,
2016,Female,80,0.10576,,,
2016,Female,81,0.11439,,,
2016,Female,82,0.12493,,,
2016,Female,83,0.13501,,,
2016,Female,84,0.14566,,,
2016,Female,85,0.15618,,,
2016,Female,86,0.16716,,,
2016,Female,87,0.17833,,,
2016,Female,88,0.19041,,,
2016,Female,89,0.20254,,,
2016,Female,90,0.21742,,,
2016,Female,91,0.23004,,,
2016,Female,92,0.24659,,,
2016,Female,93,0.26262,,,
2016,Female,94,0.27934,,,
2016,Female,95,0.29501,,,
2016,Female,96,0.30991,,,
2016,Female,97,0.32439,,,
2016,Female,98,0.33863,,,
2016,Female,99,0.35720,,,
2016,Female,100,0.41002,,,
2017,Female,0,0.05257,,,
2017,Female,1,0.00864,,,
2017,Female,2,0.00698,,,
2017,Female,3,0.00597,,,
2017,Female,4,0.00523,,,
2017,Female,5,0.00462,,,
2017,Female,6,0.00406,,,
2017,Female,7,0.00350,,,
2017,Female,8,0.00298,,,
2017,Female,9,0.00253,,,
2017,Female,10,0.00220,,,
2017,Female,11,0.00199,,,
2017,Female,12,0.00189,,,
2017,Female,13,0.00190,,,
2017,Female,14,0.00199,,,
2017,Female,15,0.00216,,,
2017,Female,16,0.00236,,,
2017,Female,17,0.00257,,,
2017,Female,18,0.00276,,,
2017,Female,19,0.00292,,,
2017,Female,20,0.00304,,,
2017,Female,21,0.00313,,,
2017,Female,22,0.00323,,,
2017,Female,23,0.00335,,,
2017,Female,24,0.00348,,,
2017,Female,25,0.00363,,,
2017,Female,26,0.00380,,,
2017,Female,27,0.00397,,,
2017,Female,28,0.00414,,,
2017,Female,29,0.00430,,,
2017,Female,30,0.00446,,,
2017,Female,31,0.00461,,,
2017,Female,32,0.00479,,,
2017,Female,33,0.00496,,,
2017,Female,34,0.00513,,,
2017,Female,35,0.00533,,,
2017,Female,36,0.00553,,,
2017,Female,37,0.00576,,,
2017,Female,38,0.00602,,,
2017,Female,39,0.00628,,,
2017,Female,40,0.00655,,,
2017,Female,41,0.00679,,,
2017,Female,42,0.00703,,,
2017,Female,43,0.00723,,,
2017,Female,44,0.00743,,,
2017,Female,45,0.00765,,,
2017,Female,46,0.00789,,,
2017,Female,47,0.00820,,,
2017,Female,48,0.00860,,,
2017,Female,49,0.00908,,,
2017,Female,50,0.00967,,,
2017,Female,51,0.01024,,,
2017,Female,52,0.01091,,,
2017,Female,53,0.01153,,,
2017,Female,54,0.01220,,,
2017,Female,55,0.01289,,,
2017,Female,56,0.01367,,,
2017,Female,57,0.01455,,,
2017,Female,58,0.01563,,,
2017,Female,59,0.01688,,,
2017,Female,60,0.01840,,,
2017,Female,61,0.01994,,,
2017,Female,62,0.02178,,,
2017,Female,63,0.02371,,,
2017,Female,64,0.02579,,,
2017,Female,65,0.02810,,,
2017,Female,66,0.03045,,,
2017,Female,67,0.03310,,,
2017,Female,68,0.03616,,,
2017,Female,69,0.03959,,,
2017,Female,70,0.04368,,,
2017,Female,71,0.04767,,,
2017,Female,72,0.05245,,,
2017,Female,73,0.05728,,,
2017,Female,74,0.06250,,,
2017,Female,75,0.06813,,,
2017,Female,76,0.07407,,,
2017,Female,77,0.08059,,,
2017,Female,78,0.08815,,,
2017,Female,79,0.09599,,,
2017,Female,80,0.10494,,,
2017,Female,81,0.11366,,,
2017,Female,82,0.12429,,,
2017,Female,83,0.13450,,,
2017,Female,84,0.14523,,,
2017,Female,85,0.15571,,,
2017,Female,86,0.16659,,,
2017,Female,87,0.17762,,,
2017,Female,88,0.18947,,,
2017,Female,89,0.20131,,,
2017,Female,90,0.21561,,,
2017,Female,91,0.22763,,,
2017,Female,92,0.24393,,,
2017,Female,93,0.25999,,,
2017,Female,94,0.27709,,,
2017,Female,95,0.29307,,,
2017,Female,96,0.30838,,,
2017,Female,97,0.32305,,,
2017,Female,98,0.33744,,,
2017,Female,99,0.35574,,,
2017,Female,100,0.40711,,,
2018,Female,0,0.05111,,,
2018,Female,1,0.00823,,,
2018,Female,2,0.00667,,,
2018,Female,3,0.00574,,,
2018,Female,4,0.00506,,,
2018,Female,5,0.00450,,,
2018,Female,6,0.00397,,,
2018,Female,7,0.00344,,,
2018,Female,8,0.00293,,,
2018,Female,9,0.00248,,,
2018,Female,10,0.00215,,,
2018,Female,11,0.00194,,,
2018,Female,12,0.00184,,,
2018,Female,13,0.00185,,,
2018,Female,14,0.00194,,,
2018,Female,15,0.00211,,,
2018,Female,16,0.00231,,,
2018,Female,17,0.00251,,,
2018,Female,18,0.00270,,,
2018,Female,19,0.00285,,,
2018,Female,20,0.00296,,,
2018,Female,21,0.00305,,,
2018,Female,22,0.00315,,,
2018,Female,23,0.00325,,,
2018,Female,24,0.00338,,,
2018,Female,25,0.00353,,,
2018,Female,26,0.00369,,,
2018,Female,27,0.00385,,,
2018,Female,28,0.00401,,,
2018,Female,29,0.00417,,,
2018,Female,30,0.00431,,,
2018,Female,31,0.00444,,,
2018,Female,32,0.00461,,,
2018,Female,33,0.00478,,,
2018,Female,34,0.00496,,,
2018,Female,35,0.00516,,,
2018,Female,36,0.00536,,,
2018,Female,37,0.00559,,,
2018,Female,38,0.00584,,,
2018,Female,39,0.00610,,,
2018,Female,40,0.00637,,,
2018,Female,41,0.00660,,,
2018,Female,42,0.00684,,,
2018,Female,43,0.00704,,,
2018,Female,44,0.00724,,,
2018,Female,45,0.00747,,,
2018,Female,46,0.00771,,,
2018,Female,47,0.00802,,,
2018,Female,48,0.00843,,,
2018,Female,49,0.00890,,,
2018,Female,50,0.00949,,,
2018,Female,51,0.01004,,,
2018,Female,52,0.01071,,,
2018,Female,53,0.01132,,,
2018,Female,54,0.01198,,,
2018,Female,55,0.01266,,,
2018,Female,56,0.01343,,,
2018,Female,57,0.01429,,,
2018,Female,58,0.01535,,,
2018,Female,59,0.01657,,,
2018,Female,60,0.01809,,,
2018,Female,61,0.01962,,,
2018,Female,62,0.02146,,,
2018,Female,63,0.02337,,,
2018,Female,64,0.02545,,,
2018,Female,65,0.02774,,,
2018,Female,66,0.03007,,,
2018,Female,67,0.03275,,,
2018,Female,68,0.03574,,,
2018,Female,69,0.03904,,,
2018,Female,70,0.04309,,,
2018,Female,71,0.04703,,,
2018,Female,72,0.05176,,,
2018,Female,73,0.05654,,,
2018,Female,74,0.06173,,,
2018,Female,75,0.06735,,,
2018,Female,76,0.07328,,,
2018,Female,77,0.07977,,,
2018,Female,78,0.08728,,,
2018,Female,79,0.09509,,,
2018,Female,80,0.10404,,,
2018,Female,81,0.11280,,,
2018,Female,82,0.12350,,,
2018,Female,83,0.13379,,,
2018,Female,84,0.14464,,,
2018,Female,85,0.15521,,,
2018,Female,86,0.16609,,,
2018,Female,87,0.17708,,,
2018,Female,88,0.18884,,,
2018,Female,89,0.20052,,,
2018,Female,90,0.21460,,,
2018,Female,91,0.22611,,,
2018,Female,92,0.24185,,,
2018,Female,93,0.25783,,,
2018,Female,94,0.27498,,,
2018,Female,95,0.29088,,,
2018,Female,96,0.30670,,,
2018,Female,97,0.32161,,,
2018,Female,98,0.33577,,,
2018,Female,99,0.35378,,,
2018,Female,100,0.40458,,,
2019,Female,0,0.04977,,,
2019,Female,1,0.00791,,,
2019,Female,2,0.00642,,,
2019,Female,3,0.00552,,,
2019,Female,4,0.00488,,,
2019,Female,5,0.00434,,,
2019,Female,6,0.00384,,,
2019,Female,7,0.00334,,,
2019,Female,8,0.00284,,,
2019,Female,9,0.00242,,,
2019,Female,10,0.00209,,,
2019,Female,11,0.00189,,,
2019,Female,12,0.00179,,,
2019,Female,13,0.00180,,,
2019,Female,14,0.00189,,,
2019,Female,15,0.00205,,,
2019,Female,16,0.00225,,,
2019,Female,17,0.00245,,,
2019,Female,18,0.00264,,,
2019,Female,19,0.00278,,,
2019,Female,20,0.00289,,,
2019,Female,21,0.00297,,,
2019,Female,22,0.00307,,,
2019,Female,23,0.00317,,,
2019,Female,24,0.00330,,,
2019,Female,25,0.00344,,,
2019,Female,26,0.00359,,,
2019,Female,27,0.00375,,,
2019,Female,28,0.00390,,,
2019,Female,29,0.00405,,,
2019,Female,30,0.00418,,,
2019,Female,31,0.00430,,,
2019,Female,32,0.00445,,,
2019,Female,33,0.00461,,,
2019,Female,34,0.00479,,,
2019,Female,35,0.00499,,,
2019,Female,36,0.00520,,,
2019,Female,37,0.00541,,,
2019,Female,38,0.00567,,,
2019,Female,39,0.00592,,,
2019,Female,40,0.00620,,,
2019,Female,41,0.00643,,,
2019,Female,42,0.00667,,,
2019,Female,43,0.00688,,,
2019,Female,44,0.00708,,,
2019,Female,45,0.00730,,,
2019,Female,46,0.00754,,,
2019,Female,47,0.00785,,,
2019,Female,48,0.00825,,,
2019,Female,49,0.00871,,,
2019,Female,50,0.00928,,,
2019,Female,51,0.00982,,,
2019,Female,52,0.01047,,,
2019,Female,53,0.01108,,,
2019,Female,54,0.01172,,,
2019,Female,55,0.01240,,,
2019,Female,56,0.01315,,,
2019,Female,57,0.01400,,,
2019,Female,58,0.01504,,,
2019,Female,59,0.01623,,,
2019,Female,60,0.01770,,,
2019,Female,61,0.01923,,,
2019,Female,62,0.02105,,,
2019,Female,63,0.02294,,,
2019,Female,64,0.02500,,,
2019,Female,65,0.02726,,,
2019,Female,66,0.02958,,,
2019,Female,67,0.03224,,,
2019,Female,68,0.03526,,,
2019,Female,69,0.03850,,,
2019,Female,70,0.04242,,,
2019,Female,71,0.04633,,,
2019,Female,72,0.05103,,,
2019,Female,73,0.05578,,,
2019,Female,74,0.06094,,,
2019,Female,75,0.06654,,,
2019,Female,76,0.07246,,,
2019,Female,77,0.07894,,,
2019,Female,78,0.08642,,,
2019,Female,79,0.09417,,,
2019,Female,80,0.10306,,,
2019,Female,81,0.11181,,,
2019,Female,82,0.12252,,,
2019,Female,83,0.13287,,,
2019,Female,84,0.14381,,,
2019,Female,85,0.15452,,,
2019,Female,86,0.16552,,,
2019,Female,87,0.17651,,,
2019,Female,88,0.18823,,,
2019,Female,89,0.19983,,,
2019,Female,90,0.21368,,,
2019,Female,91,0.22493,,,
2019,Female,92,0.23996,,,
2019,Female,93,0.25515,,,
2019,Female,94,0.27203,,,
2019,Female,95,0.28774,,,
2019,Female,96,0.30352,,,
2019,Female,97,0.31875,,,
2019,Female,98,0.33313,,,
2019,Female,99,0.35074,,,
2019,Female,100,0.40082,,,
2020,Female,0,0.04823,,,
2020,Female,1,0.00751,,,
2020,Female,2,0.00613,,,
2020,Female,3,0.00530,,,
2020,Female,4,0.00470,,,
2020,Female,5,0.00419,,,
2020,Female,6,0.00372,,,
2020,Female,7,0.00323,,,
2020,Female,8,0.00276,,,
2020,Female,9,0.00235,,,
2020,Female,10,0.00204,,,
2020,Female,11,0.00183,,,
2020,Female,12,0.00174,,,
2020,Female,13,0.00174,,,
2020,Female,14,0.00182,,,
2020,Female,15,0.00197,,,
2020,Female,16,0.00215,,,
2020,Female,17,0.00235,,,
2020,Female,18,0.00253,,,
2020,Female,19,0.00267,,,
2020,Female,20,0.00278,,,
2020,Female,21,0.00286,,,
2020,Female,22,0.00295,,,
2020,Female,23,0.00305,,,
2020,Female,24,0.00316,,,
2020,Female,25,0.00330,,,
2020,Female,26,0.00345,,,
2020,Female,27,0.00360,,,
2020,Female,28,0.00375,,,
2020,Female,29,0.00389,,,
2020,Female,30,0.00403,,,
2020,Female,31,0.00415,,,
2020,Female,32,0.00429,,,
2020,Female,33,0.00445,,,
2020,Female,34,0.00463,,,
2020,Female,35,0.00485,,,
2020,Female,36,0.00508,,,
2020,Female,37,0.00531,,,
2020,Female,38,0.00558,,,
2020,Female,39,0.00586,,,
2020,Female,40,0.00615,,,
2020,Female,41,0.00642,,,
2020,Female,42,0.00669,,,
2020,Female,43,0.00693,,,
2020,Female,44,0.00717,,,
2020,Female,45,0.00744,,,
2020,Female,46,0.00773,,,
2020,Female,47,0.00810,,,
2020,Female,48,0.00857,,,
2020,Female,49,0.00911,,,
2020,Female,50,0.00976,,,
2020,Female,51,0.01040,,,
2020,Female,52,0.01114,,,
2020,Female,53,0.01184,,,
2020,Female,54,0.01259,,,
2020,Female,55,0.01337,,,
2020,Female,56,0.01424,,,
2020,Female,57,0.01521,,,
2020,Female,58,0.01640,,,
2020,Female,59,0.01776,,,
2020,Female,60,0.01943,,,
2020,Female,61,0.02116,,,
2020,Female,62,0.02324,,,
2020,Female,63,0.02541,,,
2020,Female,64,0.02778,,,
2020,Female,65,0.03037,,,
2020,Female,66,0.03301,,,
2020,Female,67,0.03598,,,
2020,Female,68,0.03936,,,
2020,Female,69,0.04307,,,
2020,Female,70,0.04733,,,
2020,Female,71,0.05141,,,
2020,Female,72,0.05634,,,
2020,Female,73,0.06117,,,
2020,Female,74,0.06636,,,
2020,Female,75,0.07198,,,
2020,Female,76,0.07794,,,
2020,Female,77,0.08446,,,
2020,Female,78,0.09203,,,
2020,Female,79,0.09995,,,
2020,Female,80,0.10904,,,
2020,Female,81,0.11804,,,
2020,Female,82,0.12912,,,
2020,Female,83,0.14031,,,
2020,Female,84,0.15263,,,
2020,Female,85,0.16487,,,
2020,Female,86,0.17715,,,
2020,Female,87,0.18870,,,
2020,Female,88,0.20030,,,
2020,Female,89,0.21148,,,
2020,Female,90,0.22455,,,
2020,Female,91,0.23464,,,
2020,Female,92,0.24819,,,
2020,Female,93,0.26127,,,
2020,Female,94,0.27589,,,
2020,Female,95,0.29090,,,
2020,Female,96,0.30538,,,
2020,Female,97,0.31928,,,
2020,Female,98,0.33251,,,
2020,Female,99,0.34873,,,
